@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 6\nSize of the tree: 11\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

hepatitis,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,12,3,0,80,20,0,0,0.277685,0.408188,84.981061,102.006525,10.837276,11.398461,-0.561185,0.722485,0.759897,-0.037412,1.279333,0.085289,171.976724,0,0,0,0,1,12,1,3,0,0,0,0,0.458333,0.2,0.8,0.8,0.2,0.2,0.64,0.8,0.711111,0,0.458333,0.669524,0.444444,0.8,0.002,0,0,0,0,0,6304,29618,5993,100,100,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
hepatitis,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,0.166667,0.284328,0.463792,87.014305,115.901947,10.837276,2153.370808,-2142.533533,0.722485,143.558054,-142.835569,0.177808,0.011854,23.902119,0.333333,1,0.166667,2,0.833333,10,0.666667,2,0.333333,0.333333,0.333333,0.166667,0.347222,0.3,0.733333,0.566667,0.433333,0.266667,0.733333,0.733333,0.733333,0.166667,0.347222,0.691966,0.583333,0.733333,0.002,0,0,0,0,0,8124,29618,5993,86.666667,90,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,14,1,0,93.333333,6.666667,0,0.761905,0.197793,0.26696,60.531358,66.713432,10.837276,6.150711,4.686565,0.722485,0.410047,0.312438,5.163978,0.344265,694.17757,0.666667,2,0,0,1,12,0.333333,1,1,0.666667,0.8,0.784465,0.833333,0.733333,0.933333,0.266667,0.733333,0.066667,0.938462,0.933333,0.928,0.784465,0.833333,0.885128,0.88,0.933333,0.002,0,0,0,0,0,5576,29618,5993,100,100,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
hepatitis,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,0.166667,0.263397,0.450862,80.608564,112.670878,10.837276,13.636665,-2.799389,0.722485,0.909111,-0.186626,1.00955,0.067303,135.710658,0.333333,1,0.166667,2,0.833333,10,0.666667,2,0.333333,0.333333,0.333333,0.166667,0.75,0.354701,0.733333,0.566667,0.433333,0.266667,0.733333,0.733333,0.733333,0.166667,0.75,0.795789,0.583333,0.733333,0.001,0,0.01,0,10,0,7760,29618,5993,93.333333,63.333333,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
hepatitis,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.333333,0.205245,0.400851,58.169987,92.091348,13.112639,12.197195,0.915443,0.81954,0.762325,0.057215,4.860555,0.303785,662.985491,0.25,1,0,0,1,12,0.75,3,1,0.25,0.4,0.447214,0.791667,0.642857,0.8125,0.5625,0.4375,0.1875,0.85,0.8125,0.766667,0.447214,0.791667,0.821429,0.644444,0.8125,0.002,0,0,0,0,0,7032,29429,6182,100,90.625,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
hepatitis,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,15,1,0,93.75,6.25,0,0.818182,0.142431,0.276539,40.367294,63.531865,13.112639,6.451028,6.66161,0.81954,0.403189,0.416351,8.040473,0.50253,1096.729957,0.75,3,0,0,1,12,0.25,1,1,0.75,0.857143,0.83205,0.875,0.816667,0.9375,0.1875,0.8125,0.0625,0.942308,0.9375,0.934286,0.83205,0.875,0.897276,0.908571,0.9375,0.002,0,0,0,0,0,8488,29429,6182,100,90.625,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.294118,0.213457,0.407432,66.605716,104.168029,11.184744,12.76064,-1.575897,0.699046,0.79754,-0.098494,2.818404,0.17615,377.429502,0.333333,1,0.076923,1,0.923077,12,0.666667,2,0.5,0.333333,0.4,0.302614,0.615385,0.470862,0.8125,0.55609,0.44391,0.1875,0.790179,0.8125,0.797222,0.302614,0.615385,0.803717,0.644444,0.8125,0.002,0,0,0,0,0,8488,29429,6182,93.75,81.25,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,11,5,0,68.75,31.25,0,0.090909,0.309958,0.470292,96.717333,120.239646,11.184744,15.1474,-3.962656,0.699046,0.946713,-0.247666,-1.22839,-0.076774,-164.501073,0.333333,1,0.230769,3,0.769231,10,0.666667,2,0.25,0.333333,0.285714,0.09245,0.705128,0.311111,0.6875,0.584936,0.415064,0.3125,0.723958,0.6875,0.703571,0.09245,0.705128,0.786644,0.542857,0.6875,0.002,0,0,0,0,0,7032,29429,6182,100,96.875,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
hepatitis,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,-0.103448,0.283775,0.4749,88.547193,121.417751,11.184744,18.292968,-7.108224,0.699046,1.14331,-0.444264,0.064498,0.004031,8.637254,0,0,0.076923,1,0.923077,12,1,3,0,0,0,-0.124035,0.5,0.2,0.75,0.826923,0.173077,0.25,0.65,0.75,0.696429,-0.124035,0.5,0.700781,0.428571,0.75,0.002,0,0,0,0,0,8124,29429,6182,93.75,93.75,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,9,6,0,60,40,0,0,0.395071,0.571431,120.905243,142.801151,10.837276,1095.823211,-1084.985935,0.722485,73.054881,-72.332396,-3.914242,-0.260949,-526.179442,0.333333,1,0.333333,4,0.666667,8,0.666667,2,0.2,0.333333,0.25,0,0.555556,0.344444,0.6,0.6,0.4,0.4,0.68,0.6,0.631818,0,0.555556,0.726228,0.488636,0.6,0.001,0,0,0,0,0,8124,29618,5993,73.333333,80,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,9,6,0,60,40,0,0,0.425151,0.584692,130.110831,146.115154,10.837276,2161.942767,-2151.105491,0.722485,144.129518,-143.407033,-5.248265,-0.349884,-705.50797,0.333333,1,0.333333,4,0.666667,8,0.666667,2,0.2,0.333333,0.25,0,0.527778,0.228571,0.6,0.6,0.4,0.4,0.68,0.6,0.631818,0,0.527778,0.702723,0.488636,0.6,0.001,0,0,0,0,0,7396,29618,5993,86.666667,93.333333,'Number of leaves: 8\nSize of the tree: 15\n',8,15,8
hepatitis,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,12,3,0,80,20,0,0.285714,0.210225,0.376243,64.336122,94.023574,10.837276,9.562166,1.27511,0.722485,0.637478,0.085007,2.934217,0.195614,394.43774,0.333333,1,0.083333,1,0.916667,11,0.666667,2,0.5,0.333333,0.4,0.294174,0.777778,0.571429,0.8,0.55,0.45,0.2,0.776923,0.8,0.784,0.294174,0.777778,0.83996,0.64,0.8,0.001,0,0.01,0,10,0,8488,29618,5993,100,93.333333,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,14,1,0,93.333333,6.666667,0,0.761905,0.127162,0.267833,38.916104,66.931616,10.837276,1075.367837,-1064.530561,0.722485,71.691189,-70.968704,6.88419,0.458946,925.420306,0.666667,2,0,0,1,12,0.333333,1,1,0.666667,0.8,0.784465,0.680556,0.733333,0.933333,0.266667,0.733333,0.066667,0.938462,0.933333,0.928,0.784465,0.680556,0.85265,0.88,0.933333,0.002,0,0,0,0,0,8488,29618,5993,93.333333,90,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,14,1,0,93.333333,6.666667,0,0.761905,0.111304,0.22857,34.062917,57.119917,10.837276,3.902814,6.934462,0.722485,0.260188,0.462297,7.244901,0.482993,973.909528,0.666667,2,0,0,1,12,0.333333,1,1,0.666667,0.8,0.784465,0.972222,0.916667,0.933333,0.266667,0.733333,0.066667,0.938462,0.933333,0.928,0.784465,0.972222,0.978205,0.88,0.933333,0.001,0,0,0,0,0,8852,29618,5993,100,86.666667,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.448276,0.18436,0.329132,57.526585,84.14921,11.184744,8.863033,2.321711,0.699046,0.55394,0.145107,4.156805,0.2598,556.662832,0.333333,1,0,0,1,13,0.666667,2,1,0.333333,0.5,0.537484,0.653846,0.566667,0.875,0.541667,0.458333,0.125,0.891667,0.875,0.848214,0.537484,0.653846,0.849405,0.714286,0.875,0.003,0,0,0,0,0,8488,29429,6182,93.75,90.625,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,15,1,0,93.75,6.25,0,0.764706,0.110215,0.226807,34.390645,57.987646,11.184744,4.22152,6.963223,0.699046,0.263845,0.435201,7.457842,0.466115,998.724623,0.666667,2,0,0,1,13,0.333333,1,1,0.666667,0.8,0.786796,0.974359,0.916667,0.9375,0.270833,0.729167,0.0625,0.941964,0.9375,0.932407,0.786796,0.974359,0.979911,0.881481,0.9375,0.003,0,0,0,0,0,8124,29429,6182,100,87.5,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,10,6,0,62.5,37.5,0,-0.230769,0.368367,0.558999,114.942706,142.919234,11.184744,22.780722,-11.595979,0.699046,1.423795,-0.724749,-4.090702,-0.255669,-547.810546,0,0,0.230769,3,0.769231,10,1,3,0,0,0,-0.230769,0.461538,0.188889,0.625,0.855769,0.144231,0.375,0.625,0.625,0.625,-0.230769,0.461538,0.69474,0.384615,0.625,0.002,0,0,0,0,0,7396,29429,6182,87.5,68.75,'Number of leaves: 8\nSize of the tree: 15\n',8,15,8
hepatitis,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0.2,0.291501,0.479526,82.616249,110.166156,13.112639,18.250251,-5.137613,0.81954,1.140641,-0.321101,0.988309,0.061769,134.80658,0.25,1,0.083333,1,0.916667,11,0.75,3,0.5,0.25,0.333333,0.218218,0.583333,0.325,0.75,0.583333,0.416667,0.25,0.714286,0.75,0.717949,0.218218,0.583333,0.672424,0.589744,0.75,0.002,0,0,0,0,0,6668,29429,6182,81.25,59.375,'Number of leaves: 6\nSize of the tree: 11\n',6,11,6
hepatitis,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.333333,0.248812,0.396787,70.517537,91.157626,13.112639,11.474799,1.63784,0.81954,0.717175,0.102365,3.311954,0.206997,451.754417,0.25,1,0,0,1,12,0.75,3,1,0.25,0.4,0.447214,0.802083,0.591667,0.8125,0.5625,0.4375,0.1875,0.85,0.8125,0.766667,0.447214,0.802083,0.82178,0.644444,0.8125,0.001,0,0,0,0,0,8488,29429,6182,100,96.875,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,10,5,0,66.666667,33.333333,0,0.074074,0.295412,0.475039,90.40632,118.712644,10.837276,14.897629,-4.060353,0.722485,0.993175,-0.27069,-0.803312,-0.053554,-107.986756,0.333333,1,0.25,3,0.75,9,0.666667,2,0.25,0.333333,0.285714,0.075378,0.736111,0.54359,0.666667,0.583333,0.416667,0.333333,0.704545,0.666667,0.68323,0.075378,0.736111,0.83116,0.534161,0.666667,0.001,0,0.01,0,10,0,8124,29618,5993,93.333333,86.666667,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,0.444444,0.278929,0.463034,85.361991,115.712604,10.837276,1084.752452,-1073.915176,0.722485,72.31683,-71.594345,0.304154,0.020277,40.886535,1,3,0.333333,4,0.666667,8,0,0,0.428571,1,0.6,0.534522,0.847222,0.5,0.733333,0.066667,0.933333,0.266667,0.885714,0.733333,0.76,0.534522,0.847222,0.86632,0.7,0.733333,0.002,0,0,0,0,0,8852,29618,5993,86.666667,83.333333,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,-0.111111,0.246927,0.412724,75.568062,103.140189,10.837276,1081.261716,-1070.42444,0.722485,72.084114,-71.361629,2.399961,0.159997,322.619286,0,0,0.083333,1,0.916667,11,1,3,0,0,0,-0.133631,0.625,0.455556,0.733333,0.816667,0.183333,0.266667,0.628571,0.733333,0.676923,-0.133631,0.625,0.784343,0.423077,0.733333,0.002,0,0,0,0,0,8852,29618,5993,93.333333,93.333333,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,14,1,0,93.333333,6.666667,0,0.761905,0.111909,0.251039,34.248027,62.73483,10.837276,5.302234,5.535042,0.722485,0.353482,0.369003,7.236222,0.482415,972.742855,0.666667,2,0,0,1,12,0.333333,1,1,0.666667,0.8,0.784465,0.861111,0.74359,0.933333,0.266667,0.733333,0.066667,0.938462,0.933333,0.928,0.784465,0.861111,0.897436,0.88,0.933333,0.002,0,0,0,0,0,8488,29618,5993,100,90,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,14,1,0,93.333333,6.666667,0,0.761905,0.111476,0.251417,34.115388,62.829335,10.837276,5.295303,5.541973,0.722485,0.35302,0.369465,7.243153,0.482877,973.674594,0.666667,2,0,0,1,12,0.333333,1,1,0.666667,0.8,0.784465,0.861111,0.74359,0.933333,0.266667,0.733333,0.066667,0.938462,0.933333,0.928,0.784465,0.861111,0.897436,0.88,0.933333,0.002,0,0.01,0,10,0,8488,29618,5993,100,90,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0.346939,0.269019,0.459225,83.942733,117.410133,11.184744,15.221957,-4.037214,0.699046,0.951372,-0.252326,0.426889,0.026681,57.167222,0.666667,2,0.230769,3,0.769231,10,0.333333,1,0.4,0.666667,0.5,0.367058,0.75641,0.34359,0.75,0.314103,0.685897,0.25,0.813636,0.75,0.770833,0.367058,0.75641,0.801994,0.666667,0.75,0.002,0,0,0,0,0,8124,29429,6182,100,90.625,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,14,2,0,87.5,12.5,0,0.589744,0.184363,0.360552,57.527371,92.182383,11.184744,1082.304578,-1071.119834,0.699046,67.644036,-66.94499,4.542431,0.283902,608.304324,0.666667,2,0.076923,1,0.923077,12,0.333333,1,0.666667,0.666667,0.666667,0.589744,0.666667,0.729167,0.875,0.285256,0.714744,0.125,0.875,0.875,0.875,0.589744,0.666667,0.882655,0.794872,0.875,0.002,0,0,0,0,0,8852,29429,6182,87.5,87.5,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.294118,0.240277,0.414085,74.974371,105.869103,11.184744,1081.876589,-1070.691845,0.699046,67.617287,-66.91824,1.575155,0.098447,210.9385,0.333333,1,0.076923,1,0.923077,12,0.666667,2,0.5,0.333333,0.4,0.302614,0.589744,0.469907,0.8125,0.55609,0.44391,0.1875,0.790179,0.8125,0.797222,0.302614,0.589744,0.775928,0.644444,0.8125,0.001,0,0,0,0,0,8852,29429,6182,93.75,75,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0.333333,0.282066,0.468788,79.94239,107.699098,13.112639,1084.86985,-1071.757212,0.81954,67.804366,-66.984826,1.698179,0.106136,231.633584,0.5,2,0.166667,2,0.833333,10,0.5,2,0.5,0.5,0.5,0.333333,0.604167,0.495192,0.75,0.416667,0.583333,0.25,0.75,0.75,0.75,0.333333,0.604167,0.723798,0.666667,0.75,0.001,0,0.01,0,10,0,9216,29429,6182,93.75,87.5,'Number of leaves: 13\nSize of the tree: 25\n',13,25,13
hepatitis,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0.2,0.259359,0.426593,73.50664,98.005195,13.112639,12.852818,0.259821,0.81954,0.803301,0.016239,2.921644,0.182603,398.515662,0.25,1,0.083333,1,0.916667,11,0.75,3,0.5,0.25,0.333333,0.218218,0.708333,0.55,0.75,0.583333,0.416667,0.25,0.714286,0.75,0.717949,0.218218,0.708333,0.771635,0.589744,0.75,0.001,0,0,0,0,0,7760,29429,6182,100,93.75,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
hepatitis,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,0.166667,0.315854,0.475328,96.662362,118.784939,10.837276,14.644057,-3.806782,0.722485,0.97627,-0.253785,-1.272926,-0.084862,-171.115477,0.333333,1,0.166667,2,0.833333,10,0.666667,2,0.333333,0.333333,0.333333,0.166667,0.652778,0.311111,0.733333,0.566667,0.433333,0.266667,0.733333,0.733333,0.733333,0.166667,0.652778,0.764444,0.583333,0.733333,0.002,0,0,0,0,0,8124,29618,5993,100,100,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,12,3,0,80,20,0,0.285714,0.260997,0.456594,79.873963,114.10313,10.837276,18.285463,-7.448187,0.722485,1.219031,-0.496546,0.859188,0.057279,115.497921,0.333333,1,0.083333,1,0.916667,11,0.666667,2,0.5,0.333333,0.4,0.294174,0.625,0.333333,0.8,0.55,0.45,0.2,0.776923,0.8,0.784,0.294174,0.625,0.753178,0.64,0.8,0.001,0,0,0,0,0,8124,29618,5993,80,60,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,12,3,0,80,20,0,0.285714,0.269551,0.403114,82.491987,100.738512,10.837276,10.932544,-0.095268,0.722485,0.728836,-0.006351,1.470417,0.098028,197.66356,0.333333,1,0.083333,1,0.916667,11,0.666667,2,0.5,0.333333,0.4,0.294174,0.638889,0.466667,0.8,0.55,0.45,0.2,0.776923,0.8,0.784,0.294174,0.638889,0.770989,0.64,0.8,0.001,0,0.01,0,10,0,5940,29618,5993,100,96.666667,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
hepatitis,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,0.166667,0.279704,0.451162,85.59907,112.74573,10.837276,14.202583,-3.365307,0.722485,0.946839,-0.224354,0.281174,0.018745,37.797341,0.333333,1,0.166667,2,0.833333,10,0.666667,2,0.333333,0.333333,0.333333,0.166667,0.375,0.3,0.733333,0.566667,0.433333,0.266667,0.733333,0.733333,0.733333,0.166667,0.375,0.680855,0.583333,0.733333,0.001,0,0,0,0,0,7396,29618,5993,86.666667,86.666667,'Number of leaves: 8\nSize of the tree: 15\n',8,15,8
hepatitis,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.444444,0.203305,0.344673,62.218472,86.1341,10.837276,8.656392,2.180884,0.722485,0.577093,0.145392,3.509632,0.233975,471.788937,0.333333,1,0,0,1,12,0.666667,2,1,0.333333,0.5,0.534522,0.763889,0.566667,0.866667,0.533333,0.466667,0.133333,0.885714,0.866667,0.838462,0.534522,0.763889,0.832947,0.711538,0.866667,0.001,0,0,0,0,0,6668,29618,5993,100,100,'Number of leaves: 6\nSize of the tree: 11\n',6,11,6
hepatitis,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,-0.103448,0.329129,0.466227,102.699119,119.200336,11.184744,1085.227735,-1074.042992,0.699046,67.826733,-67.127687,-1.174503,-0.073406,-157.284725,0,0,0.076923,1,0.923077,12,1,3,0,0,0,-0.124035,0.282051,0.151389,0.75,0.826923,0.173077,0.25,0.65,0.75,0.696429,-0.124035,0.282051,0.669345,0.428571,0.75,0.001,0,0,0,0,0,5576,29429,6182,93.75,96.875,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
hepatitis,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,13,3,0,81.25,18.75,0,0.294118,0.220997,0.412094,68.958521,105.360117,11.184744,14.151121,-2.966377,0.699046,0.884445,-0.185399,2.645739,0.165359,354.306882,0.333333,1,0.076923,1,0.923077,12,0.666667,2,0.5,0.333333,0.4,0.302614,0.717949,0.487179,0.8125,0.55609,0.44391,0.1875,0.790179,0.8125,0.797222,0.302614,0.717949,0.815156,0.644444,0.8125,0.001,0.001,0,0,0,0,8124,29429,6182,93.75,84.375,'Number of leaves: 10\nSize of the tree: 19\n',10,19,10
hepatitis,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,-0.103448,0.259582,0.455743,80.998211,116.519879,11.184744,1085.471831,-1074.287087,0.699046,67.841989,-67.142943,1.084764,0.067798,145.267349,0,0,0.076923,1,0.923077,12,1,3,0,0,0,-0.124035,0.551282,0.288889,0.75,0.826923,0.173077,0.25,0.65,0.75,0.696429,-0.124035,0.551282,0.743341,0.428571,0.75,0.001,0,0.01,0,10,0,8488,29429,6182,87.5,84.375,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,12,4,0,75,25,0,0,0.26223,0.459015,74.320368,105.453929,13.112639,2154.78864,-2141.676002,0.81954,134.67429,-133.85475,2.918569,0.182411,398.0962,0,0,0,0,1,12,1,4,0,0,0,0,0.375,0.410714,0.75,0.75,0.25,0.25,0.5625,0.75,0.642857,0,0.375,0.702679,0.428571,0.75,0.001,0,0,0,0,0,8488,29429,6182,81.25,53.125,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,139,16,11,5,0,68.75,31.25,0,0.230769,0.306047,0.51173,86.738924,117.564543,13.112639,1090.485924,-1077.373286,0.81954,68.15537,-67.33583,0.323087,0.020193,44.069457,0.5,2,0.25,3,0.75,9,0.5,2,0.4,0.5,0.444444,0.23355,0.614583,0.380682,0.6875,0.4375,0.5625,0.3125,0.713636,0.6875,0.698068,0.23355,0.614583,0.680019,0.613527,0.6875,0.001,0,0,0,0,0,8488,29429,6182,81.25,71.875,'Number of leaves: 11\nSize of the tree: 21\n',11,21,11
hepatitis,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,11,4,0,73.333333,26.666667,0,-0.111111,0.252589,0.446524,77.300838,111.586845,10.837276,14.810023,-3.972747,0.722485,0.987335,-0.26485,1.64877,0.109918,221.639016,0,0,0.083333,1,0.916667,11,1,3,0,0,0,-0.133631,0.638889,0.309524,0.733333,0.816667,0.183333,0.266667,0.628571,0.733333,0.676923,-0.133631,0.638889,0.746007,0.423077,0.733333,0.001,0,0,0,0,0,8852,29618,5993,86.666667,56.666667,'Number of leaves: 12\nSize of the tree: 23\n',12,23,12
hepatitis,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,9,6,0,60,40,0,0,0.439515,0.590825,134.506707,147.647746,10.837276,28.338812,-17.501536,0.722485,1.889254,-1.166769,-5.606945,-0.373796,-753.724216,0.333333,1,0.333333,4,0.666667,8,0.666667,2,0.2,0.333333,0.25,0,0.527778,0.233333,0.6,0.6,0.4,0.4,0.68,0.6,0.631818,0,0.527778,0.714365,0.488636,0.6,0.001,0,0,0,0,0,7032,29618,5993,80,86.666667,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
hepatitis,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,13,2,0,86.666667,13.333333,0,0.444444,0.226642,0.338491,69.360308,84.589299,10.837276,8.319906,2.51737,0.722485,0.55466,0.167825,3.493123,0.232875,469.569629,0.333333,1,0,0,1,12,0.666667,2,1,0.333333,0.5,0.534522,0.5,0.447619,0.866667,0.533333,0.466667,0.133333,0.885714,0.866667,0.838462,0.534522,0.5,0.775238,0.711538,0.866667,0.001,0,0,0,0,0,5940,29618,5993,100,96.666667,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
hepatitis,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161122.0654,140,15,9,6,0,60,40,0,0,0.379138,0.541036,116.029288,135.205338,10.837276,18.57271,-7.735434,0.722485,1.238181,-0.515696,-4.134829,-0.275655,-555.832286,0.333333,1,0.333333,4,0.666667,8,0.666667,2,0.2,0.333333,0.25,0,0.75,0.402778,0.6,0.6,0.4,0.4,0.68,0.6,0.631818,0,0.75,0.829046,0.488636,0.6,0.001,0,0,0,0,0,7760,29618,5993,93.333333,90,'Number of leaves: 9\nSize of the tree: 17\n',9,17,9
